source_recording,eeg_path,envelope_path,source_aliases,subject,session,story,status,samples,eeg_tail_samples,envelope_tail_samples,tail_flag,sample_rate_hz,rate_basis,offset_samples,time_scale,split,nonfinite,flat_eeg_channels,numerical_max_difference,physical_sync,historical_generator_version,error
sub-063_ses-varyingStories08_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-063/ses-varyingStories08/sub-063_ses-varyingStories08_task-listeningActive_run-06_desc-preproc-audio-podcast_30_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_30_envelope.npy,sub-063_ses-varyingStories08_task-listeningActive_run-06_eeg.bdf.gz,sub-063,ses-varyingStories08,podcast_30,PASS_VIRTUAL_INITIAL_QC,62276,188,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-063_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-063/ses-varyingStories08/sub-063_ses-varyingStories08_task-listeningActive_run-08_desc-preproc-audio-podcast_31_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_31_envelope.npy,sub-063_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf.gz,sub-063,ses-varyingStories08,podcast_31,PASS_VIRTUAL_INITIAL_QC,56791,169,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-063_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-063/ses-varyingStories08/sub-063_ses-varyingStories08_task-listeningActive_run-09_desc-preproc-audio-podcast_29_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_29_envelope.npy,sub-063_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf.gz,sub-063,ses-varyingStories08,podcast_29,PASS_VIRTUAL_INITIAL_QC,57689,167,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-064_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-064/ses-varyingStories08/sub-064_ses-varyingStories08_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,sub-064_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf.gz,sub-064,ses-varyingStories08,audiobook_1,PASS_VIRTUAL_INITIAL_QC,59958,138,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-064_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-064/ses-varyingStories08/sub-064_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-podcast_31_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_31_envelope.npy,sub-064_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,sub-064,ses-varyingStories08,podcast_31,PASS_VIRTUAL_INITIAL_QC,56791,169,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-064_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-064/ses-varyingStories08/sub-064_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-podcast_30_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_30_envelope.npy,sub-064_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,sub-064,ses-varyingStories08,podcast_30,PASS_VIRTUAL_INITIAL_QC,62276,188,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-064_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-064/ses-varyingStories08/sub-064_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_14_1_envelope.npy,sub-064_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,sub-064,ses-varyingStories08,audiobook_14_1,PASS_VIRTUAL_INITIAL_QC,67344,176,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-064_ses-varyingStories08_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-064/ses-varyingStories08/sub-064_ses-varyingStories08_task-listeningActive_run-05_desc-preproc-audio-audiobook_14_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_14_2_envelope.npy,sub-064_ses-varyingStories08_task-listeningActive_run-05_eeg.bdf.gz,sub-064,ses-varyingStories08,audiobook_14_2,PASS_VIRTUAL_INITIAL_QC,73488,176,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-064_ses-varyingStories08_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-064/ses-varyingStories08/sub-064_ses-varyingStories08_task-listeningActive_run-06_desc-preproc-audio-podcast_28_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_28_envelope.npy,sub-064_ses-varyingStories08_task-listeningActive_run-06_eeg.bdf.gz,sub-064,ses-varyingStories08,podcast_28,PASS_VIRTUAL_INITIAL_QC,51701,139,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-064_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-064/ses-varyingStories08/sub-064_ses-varyingStories08_task-listeningActive_run-09_desc-preproc-audio-podcast_29_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_29_envelope.npy,sub-064_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf.gz,sub-064,ses-varyingStories08,podcast_29,PASS_VIRTUAL_INITIAL_QC,57689,167,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-065_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-01_desc-preproc-audio-podcast_30_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_30_envelope.npy,sub-065_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf.gz,sub-065,ses-varyingStories08,podcast_30,PASS_VIRTUAL_INITIAL_QC,62276,188,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-065_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,sub-065_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,sub-065,ses-varyingStories08,audiobook_1,PASS_VIRTUAL_INITIAL_QC,59958,138,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-065_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_14_1_envelope.npy,sub-065_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,sub-065,ses-varyingStories08,audiobook_14_1,PASS_VIRTUAL_INITIAL_QC,67344,176,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-065_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_14_2_envelope.npy,sub-065_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,sub-065,ses-varyingStories08,audiobook_14_2,PASS_VIRTUAL_INITIAL_QC,73488,176,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-065_ses-varyingStories08_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-05_desc-preproc-audio-podcast_29_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_29_envelope.npy,sub-065_ses-varyingStories08_task-listeningActive_run-05_eeg.bdf.gz,sub-065,ses-varyingStories08,podcast_29,PASS_VIRTUAL_INITIAL_QC,57689,167,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-065_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-08_desc-preproc-audio-podcast_31_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_31_envelope.npy,sub-065_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf.gz,sub-065,ses-varyingStories08,podcast_31,PASS_VIRTUAL_INITIAL_QC,56791,169,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-065_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-065/ses-varyingStories08/sub-065_ses-varyingStories08_task-listeningActive_run-09_desc-preproc-audio-podcast_28_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_28_envelope.npy,sub-065_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf.gz,sub-065,ses-varyingStories08,podcast_28,PASS_VIRTUAL_INITIAL_QC,51701,139,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-066_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-066/ses-varyingStories08/sub-066_ses-varyingStories08_task-listeningActive_run-01_desc-preproc-audio-podcast_29_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_29_envelope.npy,sub-066_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf.gz,sub-066,ses-varyingStories08,podcast_29,PASS_VIRTUAL_INITIAL_QC,57689,167,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-066_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-066/ses-varyingStories08/sub-066_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,sub-066_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,sub-066,ses-varyingStories08,audiobook_1,PASS_VIRTUAL_INITIAL_QC,59958,138,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-066_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-066/ses-varyingStories08/sub-066_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_14_1_envelope.npy,sub-066_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,sub-066,ses-varyingStories08,audiobook_14_1,PASS_VIRTUAL_INITIAL_QC,67344,176,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-066_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-066/ses-varyingStories08/sub-066_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_14_2_envelope.npy,sub-066_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,sub-066,ses-varyingStories08,audiobook_14_2,PASS_VIRTUAL_INITIAL_QC,73488,176,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-066_ses-varyingStories08_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-066/ses-varyingStories08/sub-066_ses-varyingStories08_task-listeningActive_run-07_desc-preproc-audio-podcast_31_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_31_envelope.npy,sub-066_ses-varyingStories08_task-listeningActive_run-07_eeg.bdf.gz,sub-066,ses-varyingStories08,podcast_31,PASS_VIRTUAL_INITIAL_QC,56791,169,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-066_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-066/ses-varyingStories08/sub-066_ses-varyingStories08_task-listeningActive_run-08_desc-preproc-audio-podcast_30_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_30_envelope.npy,sub-066_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf.gz,sub-066,ses-varyingStories08,podcast_30,PASS_VIRTUAL_INITIAL_QC,62276,188,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-066_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-066/ses-varyingStories08/sub-066_ses-varyingStories08_task-listeningActive_run-09_desc-preproc-audio-podcast_28_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_28_envelope.npy,sub-066_ses-varyingStories08_task-listeningActive_run-09_eeg.bdf.gz,sub-066,ses-varyingStories08,podcast_28,PASS_VIRTUAL_INITIAL_QC,51701,139,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-067_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-01_desc-preproc-audio-podcast_30_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_30_envelope.npy,sub-067_ses-varyingStories08_task-listeningActive_run-01_eeg.bdf.gz,sub-067,ses-varyingStories08,podcast_30,PASS_VIRTUAL_INITIAL_QC,62276,188,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-067_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,sub-067_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,sub-067,ses-varyingStories08,audiobook_1,PASS_VIRTUAL_INITIAL_QC,59958,138,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-067_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_14_1_envelope.npy,sub-067_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,sub-067,ses-varyingStories08,audiobook_14_1,PASS_VIRTUAL_INITIAL_QC,67344,176,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-067_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_14_2_envelope.npy,sub-067_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,sub-067,ses-varyingStories08,audiobook_14_2,PASS_VIRTUAL_INITIAL_QC,73488,176,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-067_ses-varyingStories08_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-05_desc-preproc-audio-podcast_29_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_29_envelope.npy,sub-067_ses-varyingStories08_task-listeningActive_run-05_eeg.bdf.gz,sub-067,ses-varyingStories08,podcast_29,PASS_VIRTUAL_INITIAL_QC,57689,167,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-067_ses-varyingStories08_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-07_desc-preproc-audio-podcast_31_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_31_envelope.npy,sub-067_ses-varyingStories08_task-listeningActive_run-07_eeg.bdf.gz,sub-067,ses-varyingStories08,podcast_31,PASS_VIRTUAL_INITIAL_QC,56791,169,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-067_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-067/ses-varyingStories08/sub-067_ses-varyingStories08_task-listeningActive_run-08_desc-preproc-audio-podcast_28_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_28_envelope.npy,sub-067_ses-varyingStories08_task-listeningActive_run-08_eeg.bdf.gz,sub-067,ses-varyingStories08,podcast_28,PASS_VIRTUAL_INITIAL_QC,51701,139,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-068_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-068/ses-varyingStories08/sub-068_ses-varyingStories08_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,sub-068_ses-varyingStories08_task-listeningActive_run-02_eeg.bdf.gz,sub-068,ses-varyingStories08,audiobook_1,PASS_VIRTUAL_INITIAL_QC,59958,138,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-068_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-068/ses-varyingStories08/sub-068_ses-varyingStories08_task-listeningActive_run-03_desc-preproc-audio-podcast_29_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_29_envelope.npy,sub-068_ses-varyingStories08_task-listeningActive_run-03_eeg.bdf.gz,sub-068,ses-varyingStories08,podcast_29,PASS_VIRTUAL_INITIAL_QC,57689,167,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-068_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-068/ses-varyingStories08/sub-068_ses-varyingStories08_task-listeningActive_run-04_desc-preproc-audio-podcast_31_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_31_envelope.npy,sub-068_ses-varyingStories08_task-listeningActive_run-04_eeg.bdf.gz,sub-068,ses-varyingStories08,podcast_31,PASS_VIRTUAL_INITIAL_QC,56791,169,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
