path,shape,dtype,samples,channels,nonfinite,flat_channels,role,source_recording,story,paired_feature_path,paired_samples,sample_count_difference,sampling_rate_hz,channel_names,units,status,reason,scan
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_7_1_eeg.npy,"(64, 15872)",float64,15872,64,0,0,EEG,sub-030_ses-varyingStories01_task-listeningActive_run-03_eeg.bdf.gz,audiobook_7_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_1_envelope.npy,15727,145,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_7_2_eeg.npy,"(64, 15616)",float64,15616,64,0,0,EEG,sub-030_ses-varyingStories01_task-listeningActive_run-04_eeg.bdf.gz,audiobook_7_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_2_envelope.npy,15480,136,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_7_3_eeg.npy,"(64, 15232)",float64,15232,64,0,0,EEG,sub-030_ses-varyingStories01_task-listeningActive_run-05_eeg.bdf.gz,audiobook_7_3,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_3_envelope.npy,15072,160,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_7_4_eeg.npy,"(64, 21056)",float64,21056,64,0,0,EEG,sub-030_ses-varyingStories01_task-listeningActive_run-06_eeg.bdf.gz,audiobook_7_4,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_4_envelope.npy,20897,159,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_7_5_eeg.npy,"(64, 7808)",float64,7808,64,0,0,EEG,sub-030_ses-varyingStories01_task-listeningActive_run-07_eeg.bdf.gz,audiobook_7_5,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_5_envelope.npy,7642,166,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_6_eeg.npy,"(64, 7936)",float64,7936,64,0,0,EEG,sub-030_ses-varyingStories01_task-listeningActive_run-08_eeg.bdf.gz,audiobook_7_6,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_6_envelope.npy,7746,190,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-030/ses-varyingStories01/sub-030_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-podcast_3_eeg.npy,"(64, 46720)",float64,46720,64,0,0,EEG,sub-030_ses-varyingStories01_task-listeningActive_run-10_eeg.bdf.gz,podcast_3,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_3_envelope.npy,46544,176,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-podcast_3_eeg.npy,"(64, 46720)",float64,46720,64,0,0,EEG,sub-031_ses-varyingStories01_task-listeningActive_run-04_eeg.bdf.gz,podcast_3,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_3_envelope.npy,46544,176,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_7_1_eeg.npy,"(64, 15872)",float64,15872,64,0,0,EEG,sub-031_ses-varyingStories01_task-listeningActive_run-07_eeg.bdf.gz,audiobook_7_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_1_envelope.npy,15727,145,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_2_eeg.npy,"(64, 15616)",float64,15616,64,0,0,EEG,sub-031_ses-varyingStories01_task-listeningActive_run-08_eeg.bdf.gz,audiobook_7_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_2_envelope.npy,15480,136,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_7_3_eeg.npy,"(64, 15232)",float64,15232,64,0,0,EEG,sub-031_ses-varyingStories01_task-listeningActive_run-09_eeg.bdf.gz,audiobook_7_3,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_3_envelope.npy,15072,160,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_7_4_eeg.npy,"(64, 21056)",float64,21056,64,0,0,EEG,sub-031_ses-varyingStories01_task-listeningActive_run-10_eeg.bdf.gz,audiobook_7_4,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_4_envelope.npy,20897,159,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_7_5_eeg.npy,"(64, 7808)",float64,7808,64,0,0,EEG,sub-031_ses-varyingStories01_task-listeningActive_run-11_eeg.bdf.gz,audiobook_7_5,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_5_envelope.npy,7642,166,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-031/ses-varyingStories01/sub-031_ses-varyingStories01_task-listeningActive_run-12_desc-preproc-audio-audiobook_7_6_eeg.npy,"(64, 7936)",float64,7936,64,0,0,EEG,sub-031_ses-varyingStories01_task-listeningActive_run-12_eeg.bdf.gz,audiobook_7_6,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_6_envelope.npy,7746,190,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_8_1_eeg.npy,"(64, 48000)",float64,48000,64,0,0,EEG,sub-032_ses-varyingStories02_task-listeningActive_run-03_eeg.bdf.gz,audiobook_8_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_1_envelope.npy,47818,182,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-032/ses-varyingStories02/sub-032_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_2_eeg.npy,"(64, 50048)",float64,50048,64,0,0,EEG,sub-032_ses-varyingStories02_task-listeningActive_run-04_eeg.bdf.gz,audiobook_8_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_2_envelope.npy,49866,182,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_1_eeg.npy,"(64, 48000)",float64,48000,64,0,0,EEG,sub-033_ses-varyingStories02_task-listeningActive_run-04_eeg.bdf.gz,audiobook_8_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_1_envelope.npy,47818,182,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-033/ses-varyingStories02/sub-033_ses-varyingStories02_task-listeningActive_run-05_desc-preproc-audio-audiobook_8_2_eeg.npy,"(64, 50048)",float64,50048,64,0,0,EEG,sub-033_ses-varyingStories02_task-listeningActive_run-05_eeg.bdf.gz,audiobook_8_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_2_envelope.npy,49866,182,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-034/ses-varyingStories02/sub-034_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_8_1_eeg.npy,"(64, 48000)",float64,48000,64,0,0,EEG,sub-034_ses-varyingStories02_task-listeningActive_run-03_eeg.bdf.gz,audiobook_8_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_1_envelope.npy,47818,182,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-034/ses-varyingStories02/sub-034_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_2_eeg.npy,"(64, 50048)",float64,50048,64,0,0,EEG,sub-034_ses-varyingStories02_task-listeningActive_run-04_eeg.bdf.gz,audiobook_8_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_2_envelope.npy,49866,182,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_8_1_eeg.npy,"(64, 48000)",float64,48000,64,0,0,EEG,sub-035_ses-varyingStories02_task-listeningActive_run-04_eeg.bdf.gz,audiobook_8_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_1_envelope.npy,47818,182,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-035/ses-varyingStories02/sub-035_ses-varyingStories02_task-listeningActive_run-05_desc-preproc-audio-audiobook_8_2_eeg.npy,"(64, 50048)",float64,50048,64,0,0,EEG,sub-035_ses-varyingStories02_task-listeningActive_run-05_eeg.bdf.gz,audiobook_8_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_2_envelope.npy,49866,182,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-audiobook_8_1_eeg.npy,"(64, 48000)",float64,48000,64,0,0,EEG,sub-036_ses-varyingStories02_task-listeningActive_run-02_eeg.bdf.gz,audiobook_8_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_1_envelope.npy,47818,182,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_8_2_eeg.npy,"(64, 50048)",float64,50048,64,0,0,EEG,sub-036_ses-varyingStories02_task-listeningActive_run-03_eeg.bdf.gz,audiobook_8_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_8_2_envelope.npy,49866,182,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-01_desc-preproc-audio-audiobook_9_1_eeg.npy,"(64, 41536)",float64,41536,64,0,0,EEG,sub-037_ses-varyingStories03_task-listeningActive_run-01_eeg.bdf.gz,audiobook_9_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_1_envelope.npy,41409,127,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-audiobook_9_1_eeg.npy,"(64, 41536)",float64,41536,64,0,0,EEG,sub-038_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,audiobook_9_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_1_envelope.npy,41409,127,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-039/ses-varyingStories03/sub-039_ses-varyingStories03_task-listeningActive_run-01_desc-preproc-audio-audiobook_9_1_eeg.npy,"(64, 41536)",float64,41536,64,0,0,EEG,sub-039_ses-varyingStories03_task-listeningActive_run-01_eeg.bdf.gz,audiobook_9_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_1_envelope.npy,41409,127,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-02_desc-preproc-audio-audiobook_9_1_eeg.npy,"(64, 41536)",float64,41536,64,0,0,EEG,sub-040_ses-varyingStories03_task-listeningActive_run-02_eeg.bdf.gz,audiobook_9_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_1_envelope.npy,41409,127,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-041/ses-varyingStories03/sub-041_ses-varyingStories03_task-listeningActive_run-06_desc-preproc-audio-audiobook_9_1_eeg.npy,"(64, 41536)",float64,41536,64,0,0,EEG,sub-041_ses-varyingStories03_task-listeningActive_run-06_eeg.bdf.gz,audiobook_9_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_1_envelope.npy,41409,127,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-042/ses-varyingStories03/sub-042_ses-varyingStories03_task-listeningActive_run-02_desc-preproc-audio-audiobook_9_1_eeg.npy,"(64, 41536)",float64,41536,64,0,0,EEG,sub-042_ses-varyingStories03_task-listeningActive_run-02_eeg.bdf.gz,audiobook_9_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_1_envelope.npy,41409,127,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-043/ses-varyingStories04/sub-043_ses-varyingStories04_task-listeningActive_run-02_desc-preproc-audio-podcast_13_eeg.npy,"(64, 45184)",float64,45184,64,0,0,EEG,sub-043_ses-varyingStories04_task-listeningActive_run-02_eeg.bdf.gz,podcast_13,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_13_envelope.npy,45024,160,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-043/ses-varyingStories04/sub-043_ses-varyingStories04_task-listeningActive_run-05_desc-preproc-audio-audiobook_10_1_eeg.npy,"(64, 39552)",float64,39552,64,0,0,EEG,sub-043_ses-varyingStories04_task-listeningActive_run-05_eeg.bdf.gz,audiobook_10_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_10_1_envelope.npy,39391,161,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-043/ses-varyingStories04/sub-043_ses-varyingStories04_task-listeningActive_run-06_desc-preproc-audio-audiobook_10_2_eeg.npy,"(64, 41856)",float64,41856,64,0,0,EEG,sub-043_ses-varyingStories04_task-listeningActive_run-06_eeg.bdf.gz,audiobook_10_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_10_2_envelope.npy,41695,161,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-044/ses-varyingStories04/sub-044_ses-varyingStories04_task-listeningActive_run-02_desc-preproc-audio-podcast_13_eeg.npy,"(64, 45184)",float64,45184,64,0,0,EEG,sub-044_ses-varyingStories04_task-listeningActive_run-02_eeg.bdf.gz,podcast_13,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_13_envelope.npy,45024,160,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-044/ses-varyingStories04/sub-044_ses-varyingStories04_task-listeningActive_run-04_desc-preproc-audio-audiobook_10_1_eeg.npy,"(64, 39552)",float64,39552,64,0,0,EEG,sub-044_ses-varyingStories04_task-listeningActive_run-04_eeg.bdf.gz,audiobook_10_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_10_1_envelope.npy,39391,161,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
