dataset,version,file_id,relative_path,bytes,restricted,content_type,source_url
SparrKULee,3.1,40902,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-04_eeg.apr,3260,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40902
SparrKULee,3.1,40743,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-04_eeg.bdf.gz,174835439,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40743
SparrKULee,3.1,136976,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-04_events.tsv,193,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136976
SparrKULee,3.1,40832,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-04_stimulation.tsv,106,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40832
SparrKULee,3.1,136685,derivatives/preprocessed_eeg/sub-074/ses-varyingStories09/sub-074_ses-varyingStories09_task-listeningActive_run-05_desc-preproc-audio-podcast_33_eeg.npy,23363712,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136685
SparrKULee,3.1,40989,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-05_eeg.apr,3252,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40989
SparrKULee,3.1,40896,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-05_eeg.bdf.gz,108863801,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40896
SparrKULee,3.1,136975,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-05_events.tsv,181,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136975
SparrKULee,3.1,40792,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-05_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40792
SparrKULee,3.1,136686,derivatives/preprocessed_eeg/sub-074/ses-varyingStories09/sub-074_ses-varyingStories09_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,30769280,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136686
SparrKULee,3.1,40820,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-06_eeg.apr,3247,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40820
SparrKULee,3.1,40690,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-06_eeg.bdf.gz,145154897,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40690
SparrKULee,3.1,136973,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-06_events.tsv,183,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136973
SparrKULee,3.1,40711,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-06_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40711
SparrKULee,3.1,136687,derivatives/preprocessed_eeg/sub-074/ses-varyingStories09/sub-074_ses-varyingStories09_task-listeningActive_run-07_desc-preproc-audio-podcast_32_eeg.npy,30998656,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136687
SparrKULee,3.1,40957,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-07_eeg.apr,3267,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40957
SparrKULee,3.1,40593,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-07_eeg.bdf.gz,143577071,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40593
SparrKULee,3.1,136974,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-07_events.tsv,180,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136974
SparrKULee,3.1,40954,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-07_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40954
SparrKULee,3.1,136688,derivatives/preprocessed_eeg/sub-074/ses-varyingStories09/sub-074_ses-varyingStories09_task-listeningActive_run-08_desc-preproc-audio-podcast_34_eeg.npy,31621248,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136688
SparrKULee,3.1,40674,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-08_eeg.apr,3250,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40674
SparrKULee,3.1,40662,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-08_eeg.bdf.gz,146155564,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40662
SparrKULee,3.1,136972,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-08_events.tsv,180,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136972
SparrKULee,3.1,40650,sub-074/ses-varyingStories09/eeg/sub-074_ses-varyingStories09_task-listeningActive_run-08_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40650
SparrKULee,3.1,40766,sub-075/ses-varyingStories09/beh/sub-075_ses-varyingStories09_task-audiogram_beh.tsv,373,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40766
SparrKULee,3.1,40758,sub-075/ses-varyingStories09/beh/sub-075_ses-varyingStories09_task-listeningActive_run-01_beh.apr,16515,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40758
SparrKULee,3.1,136297,derivatives/preprocessed_eeg/sub-075/ses-varyingStories09/sub-075_ses-varyingStories09_task-listeningActive_run-01_desc-preproc-audio-podcast_33_eeg.npy,23363712,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136297
SparrKULee,3.1,40670,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-01_eeg.apr,3252,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40670
SparrKULee,3.1,40653,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-01_eeg.bdf.gz,107906940,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40653
SparrKULee,3.1,135821,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-01_events.tsv,181,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135821
SparrKULee,3.1,40672,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-01_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40672
SparrKULee,3.1,40749,sub-075/ses-varyingStories09/beh/sub-075_ses-varyingStories09_task-listeningActive_run-02_beh.apr,16304,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40749
SparrKULee,3.1,136298,derivatives/preprocessed_eeg/sub-075/ses-varyingStories09/sub-075_ses-varyingStories09_task-listeningActive_run-02_desc-preproc-audio-audiobook_14_1_eeg.npy,34570368,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136298
SparrKULee,3.1,40745,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-02_eeg.apr,3265,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40745
SparrKULee,3.1,40837,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-02_eeg.bdf.gz,157127484,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40837
SparrKULee,3.1,135822,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-02_events.tsv,194,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135822
SparrKULee,3.1,40830,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-02_stimulation.tsv,106,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40830
SparrKULee,3.1,40986,sub-075/ses-varyingStories09/beh/sub-075_ses-varyingStories09_task-listeningActive_run-03_beh.apr,16204,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40986
SparrKULee,3.1,136296,derivatives/preprocessed_eeg/sub-075/ses-varyingStories09/sub-075_ses-varyingStories09_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_2_eeg.npy,37716096,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136296
SparrKULee,3.1,40595,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-03_eeg.apr,3274,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40595
SparrKULee,3.1,135820,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-03_eeg.bdf.gz,170141062,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/135820
SparrKULee,3.1,135825,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-03_events.tsv,193,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135825
SparrKULee,3.1,40903,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-03_stimulation.tsv,106,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40903
SparrKULee,3.1,136295,derivatives/preprocessed_eeg/sub-075/ses-varyingStories09/sub-075_ses-varyingStories09_task-listeningActive_run-04_desc-preproc-audio-podcast_34_eeg.npy,31621248,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136295
SparrKULee,3.1,40782,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-04_eeg.apr,3250,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40782
SparrKULee,3.1,40738,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-04_eeg.bdf.gz,144233700,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40738
SparrKULee,3.1,135819,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-04_events.tsv,181,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135819
SparrKULee,3.1,40755,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-04_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40755
SparrKULee,3.1,136294,derivatives/preprocessed_eeg/sub-075/ses-varyingStories09/sub-075_ses-varyingStories09_task-listeningActive_run-07_desc-preproc-audio-audiobook_1_eeg.npy,30769280,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136294
SparrKULee,3.1,40751,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-07_eeg.apr,3247,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40751
SparrKULee,3.1,40839,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-07_eeg.bdf.gz,138211003,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40839
SparrKULee,3.1,135824,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-07_events.tsv,184,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135824
SparrKULee,3.1,40703,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-07_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40703
SparrKULee,3.1,136299,derivatives/preprocessed_eeg/sub-075/ses-varyingStories09/sub-075_ses-varyingStories09_task-listeningActive_run-08_desc-preproc-audio-podcast_32_eeg.npy,30998656,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136299
SparrKULee,3.1,40704,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-08_eeg.apr,3251,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40704
SparrKULee,3.1,40992,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-08_eeg.bdf.gz,139355334,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40992
SparrKULee,3.1,135823,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-08_events.tsv,180,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135823
SparrKULee,3.1,40994,sub-075/ses-varyingStories09/eeg/sub-075_ses-varyingStories09_task-listeningActive_run-08_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40994
SparrKULee,3.1,137177,sub-076/ses-varyingStories09/remarks/sub-076_ses-varyingStories09_remarks.txt,27,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/137177
SparrKULee,3.1,40578,sub-076/ses-varyingStories09/beh/sub-076_ses-varyingStories09_task-audiogram_beh.tsv,417,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40578
SparrKULee,3.1,40924,sub-076/ses-varyingStories09/beh/sub-076_ses-varyingStories09_task-listeningActive_run-01_beh.apr,16415,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40924
SparrKULee,3.1,136548,derivatives/preprocessed_eeg/sub-076/ses-varyingStories09/sub-076_ses-varyingStories09_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,30769280,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136548
SparrKULee,3.1,40696,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-01_eeg.apr,3275,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40696
SparrKULee,3.1,40840,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-01_eeg.bdf.gz,150683685,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40840
SparrKULee,3.1,136820,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-01_events.tsv,184,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136820
SparrKULee,3.1,40876,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-01_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40876
SparrKULee,3.1,40570,sub-076/ses-varyingStories09/beh/sub-076_ses-varyingStories09_task-listeningActive_run-02_beh.apr,16453,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40570
SparrKULee,3.1,40944,sub-076/ses-varyingStories09/beh/sub-076_ses-varyingStories09_task-listeningActive_run-03_beh.apr,16533,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40944
SparrKULee,3.1,136544,derivatives/preprocessed_eeg/sub-076/ses-varyingStories09/sub-076_ses-varyingStories09_task-listeningActive_run-03_desc-preproc-audio-podcast_32_eeg.npy,30998656,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136544
SparrKULee,3.1,40950,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-03_eeg.apr,3297,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40950
SparrKULee,3.1,40958,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-03_eeg.bdf.gz,159169954,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40958
SparrKULee,3.1,136818,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-03_events.tsv,181,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136818
SparrKULee,3.1,40797,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-03_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40797
SparrKULee,3.1,136545,derivatives/preprocessed_eeg/sub-076/ses-varyingStories09/sub-076_ses-varyingStories09_task-listeningActive_run-04_desc-preproc-audio-podcast_33_eeg.npy,23363712,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136545
SparrKULee,3.1,40635,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-04_eeg.apr,3289,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40635
SparrKULee,3.1,40728,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-04_eeg.bdf.gz,144160995,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40728
SparrKULee,3.1,136822,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-04_events.tsv,181,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136822
SparrKULee,3.1,40859,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-04_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40859
SparrKULee,3.1,136547,derivatives/preprocessed_eeg/sub-076/ses-varyingStories09/sub-076_ses-varyingStories09_task-listeningActive_run-05_desc-preproc-audio-audiobook_14_1_eeg.npy,34570368,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136547
SparrKULee,3.1,40956,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-05_eeg.apr,3286,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40956
SparrKULee,3.1,40932,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-05_eeg.bdf.gz,165971444,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40932
SparrKULee,3.1,136823,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-05_events.tsv,194,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136823
SparrKULee,3.1,40794,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-05_stimulation.tsv,106,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40794
SparrKULee,3.1,136546,derivatives/preprocessed_eeg/sub-076/ses-varyingStories09/sub-076_ses-varyingStories09_task-listeningActive_run-06_desc-preproc-audio-audiobook_14_2_eeg.npy,37716096,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136546
SparrKULee,3.1,40900,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-06_eeg.apr,3300,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40900
SparrKULee,3.1,40910,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-06_eeg.bdf.gz,180322329,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40910
SparrKULee,3.1,136819,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-06_events.tsv,192,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136819
SparrKULee,3.1,40933,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-06_stimulation.tsv,106,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40933
SparrKULee,3.1,136543,derivatives/preprocessed_eeg/sub-076/ses-varyingStories09/sub-076_ses-varyingStories09_task-listeningActive_run-08_desc-preproc-audio-podcast_34_eeg.npy,31621248,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136543
SparrKULee,3.1,40799,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-08_eeg.apr,3273,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40799
SparrKULee,3.1,40980,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-08_eeg.bdf.gz,159403867,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40980
SparrKULee,3.1,136821,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-08_events.tsv,181,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136821
SparrKULee,3.1,40721,sub-076/ses-varyingStories09/eeg/sub-076_ses-varyingStories09_task-listeningActive_run-08_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40721
SparrKULee,3.1,40810,sub-077/ses-varyingStories09/beh/sub-077_ses-varyingStories09_task-audiogram_beh.tsv,424,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40810
SparrKULee,3.1,40864,sub-077/ses-varyingStories09/beh/sub-077_ses-varyingStories09_task-listeningActive_run-01_beh.apr,16310,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40864
SparrKULee,3.1,40884,sub-077/ses-varyingStories09/beh/sub-077_ses-varyingStories09_task-listeningActive_run-02_beh.apr,16324,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40884
SparrKULee,3.1,135864,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-02_events.tsv,183,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135864
SparrKULee,3.1,40831,sub-077/ses-varyingStories09/beh/sub-077_ses-varyingStories09_task-listeningActive_run-03_beh.apr,16279,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40831
SparrKULee,3.1,135863,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-03_events.tsv,181,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135863
SparrKULee,3.1,136330,derivatives/preprocessed_eeg/sub-077/ses-varyingStories09/sub-077_ses-varyingStories09_task-listeningActive_run-04_desc-preproc-audio-audiobook_14_1_eeg.npy,34570368,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136330
SparrKULee,3.1,40790,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-04_eeg.apr,3286,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40790
SparrKULee,3.1,40689,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-04_eeg.bdf.gz,178257984,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40689
SparrKULee,3.1,135865,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-04_events.tsv,194,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135865
SparrKULee,3.1,40742,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-04_stimulation.tsv,106,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40742
SparrKULee,3.1,136331,derivatives/preprocessed_eeg/sub-077/ses-varyingStories09/sub-077_ses-varyingStories09_task-listeningActive_run-05_desc-preproc-audio-audiobook_14_2_eeg.npy,37716096,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136331
SparrKULee,3.1,40682,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-05_eeg.apr,3289,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40682
SparrKULee,3.1,40643,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-05_eeg.bdf.gz,185911930,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40643
SparrKULee,3.1,135866,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-05_events.tsv,194,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135866
SparrKULee,3.1,40571,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-05_stimulation.tsv,106,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40571
SparrKULee,3.1,136332,derivatives/preprocessed_eeg/sub-077/ses-varyingStories09/sub-077_ses-varyingStories09_task-listeningActive_run-06_desc-preproc-audio-podcast_34_eeg.npy,31621248,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136332
SparrKULee,3.1,40599,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-06_eeg.apr,3268,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40599
SparrKULee,3.1,40945,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-06_eeg.bdf.gz,153454030,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40945
SparrKULee,3.1,135867,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-06_events.tsv,180,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135867
SparrKULee,3.1,40737,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-06_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40737
SparrKULee,3.1,135862,sub-077/ses-varyingStories09/eeg/sub-077_ses-varyingStories09_task-listeningActive_run-08_events.tsv,181,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135862
SparrKULee,3.1,40841,sub-078/ses-varyingStories09/beh/sub-078_ses-varyingStories09_task-audiogram_beh.tsv,421,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40841
SparrKULee,3.1,40597,sub-078/ses-varyingStories09/beh/sub-078_ses-varyingStories09_task-listeningActive_run-01_beh.apr,16442,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40597
SparrKULee,3.1,136549,derivatives/preprocessed_eeg/sub-078/ses-varyingStories09/sub-078_ses-varyingStories09_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,30769280,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136549
SparrKULee,3.1,40700,sub-078/ses-varyingStories09/eeg/sub-078_ses-varyingStories09_task-listeningActive_run-01_eeg.apr,3276,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40700
SparrKULee,3.1,40800,sub-078/ses-varyingStories09/eeg/sub-078_ses-varyingStories09_task-listeningActive_run-01_eeg.bdf.gz,139779657,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40800
SparrKULee,3.1,136829,sub-078/ses-varyingStories09/eeg/sub-078_ses-varyingStories09_task-listeningActive_run-01_events.tsv,184,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136829
SparrKULee,3.1,40951,sub-078/ses-varyingStories09/eeg/sub-078_ses-varyingStories09_task-listeningActive_run-01_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/40951
SparrKULee,3.1,40573,sub-078/ses-varyingStories09/beh/sub-078_ses-varyingStories09_task-listeningActive_run-02_beh.apr,16419,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40573
SparrKULee,3.1,40639,sub-078/ses-varyingStories09/beh/sub-078_ses-varyingStories09_task-listeningActive_run-03_beh.apr,16452,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40639
SparrKULee,3.1,136551,derivatives/preprocessed_eeg/sub-078/ses-varyingStories09/sub-078_ses-varyingStories09_task-listeningActive_run-03_desc-preproc-audio-audiobook_14_1_eeg.npy,34570368,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136551
SparrKULee,3.1,40918,sub-078/ses-varyingStories09/eeg/sub-078_ses-varyingStories09_task-listeningActive_run-03_eeg.apr,3286,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/40918
SparrKULee,3.1,40802,sub-078/ses-varyingStories09/eeg/sub-078_ses-varyingStories09_task-listeningActive_run-03_eeg.bdf.gz,155842331,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/40802
