dataset,sample_key,subject,session,recording,story,block,eligible,split,leakage_guard
ds004703,sub-SD010_ses-01_task-PassiveListen__trial-0,sub-SD010,ses-01,sub-SD010_ses-01_task-PassiveListen,welcome,NOT_APPLICABLE,False,UNASSIGNED,No adjacent-time random split; subject/session/story keys retained; train-only fitted transforms
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-01_desc-preproc-audio-podcast_17_eeg.npy,sub-048,ses-varyingStories05,sub-048_ses-varyingStories05_task-listeningActive_run-01_eeg.bdf,podcast_17,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-02_desc-preproc-audio-podcast_16_eeg.npy,sub-048,ses-varyingStories05,sub-048_ses-varyingStories05_task-listeningActive_run-02_eeg.bdf,podcast_16,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-05_desc-preproc-audio-audiobook_11_1_eeg.npy,sub-048,ses-varyingStories05,sub-048_ses-varyingStories05_task-listeningActive_run-05_eeg.bdf,audiobook_11_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-06_desc-preproc-audio-audiobook_11_2_eeg.npy,sub-048,ses-varyingStories05,sub-048_ses-varyingStories05_task-listeningActive_run-06_eeg.bdf,audiobook_11_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-08_desc-preproc-audio-podcast_19_eeg.npy,sub-048,ses-varyingStories05,sub-048_ses-varyingStories05_task-listeningActive_run-08_eeg.bdf,podcast_19,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-048_ses-varyingStories05_task-listeningActive_run-09_desc-preproc-audio-audiobook_1_eeg.npy,sub-048,ses-varyingStories05,sub-048_ses-varyingStories05_task-listeningActive_run-09_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_12_1_eeg.npy,sub-049,ses-varyingStories06,sub-049_ses-varyingStories06_task-listeningActive_run-02_eeg.bdf,audiobook_12_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-audiobook_12_2_eeg.npy,sub-049,ses-varyingStories06,sub-049_ses-varyingStories06_task-listeningActive_run-03_eeg.bdf,audiobook_12_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,sub-049,ses-varyingStories06,sub-049_ses-varyingStories06_task-listeningActive_run-04_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-podcast_22_eeg.npy,sub-049,ses-varyingStories06,sub-049_ses-varyingStories06_task-listeningActive_run-05_eeg.bdf,podcast_22,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-podcast_20_eeg.npy,sub-049,ses-varyingStories06,sub-049_ses-varyingStories06_task-listeningActive_run-06_eeg.bdf,podcast_20,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-07_desc-preproc-audio-podcast_23_eeg.npy,sub-049,ses-varyingStories06,sub-049_ses-varyingStories06_task-listeningActive_run-07_eeg.bdf,podcast_23,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-049_ses-varyingStories06_task-listeningActive_run-09_desc-preproc-audio-podcast_21_eeg.npy,sub-049,ses-varyingStories06,sub-049_ses-varyingStories06_task-listeningActive_run-09_eeg.bdf,podcast_21,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-050_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_12_2_eeg.npy,sub-050,ses-varyingStories06,sub-050_ses-varyingStories06_task-listeningActive_run-02_eeg.bdf,audiobook_12_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-050_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-podcast_23_eeg.npy,sub-050,ses-varyingStories06,sub-050_ses-varyingStories06_task-listeningActive_run-03_eeg.bdf,podcast_23,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-050_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-podcast_22_eeg.npy,sub-050,ses-varyingStories06,sub-050_ses-varyingStories06_task-listeningActive_run-04_eeg.bdf,podcast_22,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-050_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_eeg.npy,sub-050,ses-varyingStories06,sub-050_ses-varyingStories06_task-listeningActive_run-05_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-podcast_20_eeg.npy,sub-051,ses-varyingStories06,sub-051_ses-varyingStories06_task-listeningActive_run-02_eeg.bdf,podcast_20,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-podcast_22_eeg.npy,sub-051,ses-varyingStories06,sub-051_ses-varyingStories06_task-listeningActive_run-03_eeg.bdf,podcast_22,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-podcast_21_eeg.npy,sub-051,ses-varyingStories06,sub-051_ses-varyingStories06_task-listeningActive_run-04_eeg.bdf,podcast_21,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-audiobook_12_1_eeg.npy,sub-051,ses-varyingStories06,sub-051_ses-varyingStories06_task-listeningActive_run-05_eeg.bdf,audiobook_12_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-audiobook_12_2_eeg.npy,sub-051,ses-varyingStories06,sub-051_ses-varyingStories06_task-listeningActive_run-06_eeg.bdf,audiobook_12_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-07_desc-preproc-audio-podcast_23_eeg.npy,sub-051,ses-varyingStories06,sub-051_ses-varyingStories06_task-listeningActive_run-07_eeg.bdf,podcast_23,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-051_ses-varyingStories06_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,sub-051,ses-varyingStories06,sub-051_ses-varyingStories06_task-listeningActive_run-08_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-052_ses-varyingStories06_task-listeningActive_run-01_desc-preproc-audio-podcast_23_eeg.npy,sub-052,ses-varyingStories06,sub-052_ses-varyingStories06_task-listeningActive_run-01_eeg.bdf,podcast_23,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-052_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-podcast_22_eeg.npy,sub-052,ses-varyingStories06,sub-052_ses-varyingStories06_task-listeningActive_run-02_eeg.bdf,podcast_22,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-052_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-audiobook_12_1_eeg.npy,sub-052,ses-varyingStories06,sub-052_ses-varyingStories06_task-listeningActive_run-03_eeg.bdf,audiobook_12_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-052_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-audiobook_12_2_eeg.npy,sub-052,ses-varyingStories06,sub-052_ses-varyingStories06_task-listeningActive_run-04_eeg.bdf,audiobook_12_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-052_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-podcast_20_eeg.npy,sub-052,ses-varyingStories06,sub-052_ses-varyingStories06_task-listeningActive_run-05_eeg.bdf,podcast_20,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-052_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-podcast_21_eeg.npy,sub-052,ses-varyingStories06,sub-052_ses-varyingStories06_task-listeningActive_run-06_eeg.bdf,podcast_21,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-052_ses-varyingStories06_task-listeningActive_run-08_desc-preproc-audio-audiobook_1_eeg.npy,sub-052,ses-varyingStories06,sub-052_ses-varyingStories06_task-listeningActive_run-08_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-053_ses-varyingStories06_task-listeningActive_run-01_desc-preproc-audio-podcast_21_eeg.npy,sub-053,ses-varyingStories06,sub-053_ses-varyingStories06_task-listeningActive_run-01_eeg.bdf,podcast_21,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-053_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_12_1_eeg.npy,sub-053,ses-varyingStories06,sub-053_ses-varyingStories06_task-listeningActive_run-02_eeg.bdf,audiobook_12_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-053_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-audiobook_12_2_eeg.npy,sub-053,ses-varyingStories06,sub-053_ses-varyingStories06_task-listeningActive_run-03_eeg.bdf,audiobook_12_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-053_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-podcast_23_eeg.npy,sub-053,ses-varyingStories06,sub-053_ses-varyingStories06_task-listeningActive_run-05_eeg.bdf,podcast_23,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-053_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,sub-053,ses-varyingStories06,sub-053_ses-varyingStories06_task-listeningActive_run-06_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-053_ses-varyingStories06_task-listeningActive_run-07_desc-preproc-audio-podcast_20_eeg.npy,sub-053,ses-varyingStories06,sub-053_ses-varyingStories06_task-listeningActive_run-07_eeg.bdf,podcast_20,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-053_ses-varyingStories06_task-listeningActive_run-09_desc-preproc-audio-podcast_22_eeg.npy,sub-053,ses-varyingStories06,sub-053_ses-varyingStories06_task-listeningActive_run-09_eeg.bdf,podcast_22,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-054_ses-varyingStories06_task-listeningActive_run-01_desc-preproc-audio-podcast_21_eeg.npy,sub-054,ses-varyingStories06,sub-054_ses-varyingStories06_task-listeningActive_run-01_eeg.bdf,podcast_21,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-054_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_12_1_eeg.npy,sub-054,ses-varyingStories06,sub-054_ses-varyingStories06_task-listeningActive_run-02_eeg.bdf,audiobook_12_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-054_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-audiobook_12_2_eeg.npy,sub-054,ses-varyingStories06,sub-054_ses-varyingStories06_task-listeningActive_run-03_eeg.bdf,audiobook_12_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-054_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-podcast_20_eeg.npy,sub-054,ses-varyingStories06,sub-054_ses-varyingStories06_task-listeningActive_run-04_eeg.bdf,podcast_20,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-054_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-podcast_23_eeg.npy,sub-054,ses-varyingStories06,sub-054_ses-varyingStories06_task-listeningActive_run-06_eeg.bdf,podcast_23,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-054_ses-varyingStories06_task-listeningActive_run-08_desc-preproc-audio-podcast_22_eeg.npy,sub-054,ses-varyingStories06,sub-054_ses-varyingStories06_task-listeningActive_run-08_eeg.bdf,podcast_22,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-054_ses-varyingStories06_task-listeningActive_run-09_desc-preproc-audio-audiobook_1_eeg.npy,sub-054,ses-varyingStories06,sub-054_ses-varyingStories06_task-listeningActive_run-09_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-055_ses-varyingStories06_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,sub-055,ses-varyingStories06,sub-055_ses-varyingStories06_task-listeningActive_run-01_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-055_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-podcast_20_eeg.npy,sub-055,ses-varyingStories06,sub-055_ses-varyingStories06_task-listeningActive_run-02_eeg.bdf,podcast_20,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-055_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-audiobook_12_1_eeg.npy,sub-055,ses-varyingStories06,sub-055_ses-varyingStories06_task-listeningActive_run-03_eeg.bdf,audiobook_12_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-055_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-audiobook_12_2_eeg.npy,sub-055,ses-varyingStories06,sub-055_ses-varyingStories06_task-listeningActive_run-04_eeg.bdf,audiobook_12_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-055_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-podcast_21_eeg.npy,sub-055,ses-varyingStories06,sub-055_ses-varyingStories06_task-listeningActive_run-06_eeg.bdf,podcast_21,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-055_ses-varyingStories06_task-listeningActive_run-07_desc-preproc-audio-podcast_23_eeg.npy,sub-055,ses-varyingStories06,sub-055_ses-varyingStories06_task-listeningActive_run-07_eeg.bdf,podcast_23,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-055_ses-varyingStories06_task-listeningActive_run-09_desc-preproc-audio-podcast_22_eeg.npy,sub-055,ses-varyingStories06,sub-055_ses-varyingStories06_task-listeningActive_run-09_eeg.bdf,podcast_22,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-056_ses-varyingStories06_task-listeningActive_run-01_desc-preproc-audio-podcast_23_eeg.npy,sub-056,ses-varyingStories06,sub-056_ses-varyingStories06_task-listeningActive_run-01_eeg.bdf,podcast_23,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-056_ses-varyingStories06_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,sub-056,ses-varyingStories06,sub-056_ses-varyingStories06_task-listeningActive_run-02_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-056_ses-varyingStories06_task-listeningActive_run-03_desc-preproc-audio-podcast_22_eeg.npy,sub-056,ses-varyingStories06,sub-056_ses-varyingStories06_task-listeningActive_run-03_eeg.bdf,podcast_22,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-056_ses-varyingStories06_task-listeningActive_run-04_desc-preproc-audio-podcast_20_eeg.npy,sub-056,ses-varyingStories06,sub-056_ses-varyingStories06_task-listeningActive_run-04_eeg.bdf,podcast_20,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-056_ses-varyingStories06_task-listeningActive_run-05_desc-preproc-audio-audiobook_12_1_eeg.npy,sub-056,ses-varyingStories06,sub-056_ses-varyingStories06_task-listeningActive_run-05_eeg.bdf,audiobook_12_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-056_ses-varyingStories06_task-listeningActive_run-06_desc-preproc-audio-audiobook_12_2_eeg.npy,sub-056,ses-varyingStories06,sub-056_ses-varyingStories06_task-listeningActive_run-06_eeg.bdf,audiobook_12_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-056_ses-varyingStories06_task-listeningActive_run-08_desc-preproc-audio-podcast_21_eeg.npy,sub-056,ses-varyingStories06,sub-056_ses-varyingStories06_task-listeningActive_run-08_eeg.bdf,podcast_21,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-057_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-podcast_27_eeg.npy,sub-057,ses-varyingStories07,sub-057_ses-varyingStories07_task-listeningActive_run-01_eeg.bdf,podcast_27,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-057_ses-varyingStories07_task-listeningActive_run-02_desc-preproc-audio-audiobook_1_eeg.npy,sub-057,ses-varyingStories07,sub-057_ses-varyingStories07_task-listeningActive_run-02_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-057_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-podcast_24_eeg.npy,sub-057,ses-varyingStories07,sub-057_ses-varyingStories07_task-listeningActive_run-04_eeg.bdf,podcast_24,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-057_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-podcast_26_eeg.npy,sub-057,ses-varyingStories07,sub-057_ses-varyingStories07_task-listeningActive_run-05_eeg.bdf,podcast_26,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-057_ses-varyingStories07_task-listeningActive_run-06_desc-preproc-audio-audiobook_13_1_eeg.npy,sub-057,ses-varyingStories07,sub-057_ses-varyingStories07_task-listeningActive_run-06_eeg.bdf,audiobook_13_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-057_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-audiobook_13_2_eeg.npy,sub-057,ses-varyingStories07,sub-057_ses-varyingStories07_task-listeningActive_run-07_eeg.bdf,audiobook_13_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-057_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_25_eeg.npy,sub-057,ses-varyingStories07,sub-057_ses-varyingStories07_task-listeningActive_run-08_eeg.bdf,podcast_25,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-058_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-audiobook_1_eeg.npy,sub-058,ses-varyingStories07,sub-058_ses-varyingStories07_task-listeningActive_run-01_eeg.bdf,audiobook_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-058_ses-varyingStories07_task-listeningActive_run-03_desc-preproc-audio-audiobook_13_1_eeg.npy,sub-058,ses-varyingStories07,sub-058_ses-varyingStories07_task-listeningActive_run-03_eeg.bdf,audiobook_13_1,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-058_ses-varyingStories07_task-listeningActive_run-04_desc-preproc-audio-audiobook_13_2_eeg.npy,sub-058,ses-varyingStories07,sub-058_ses-varyingStories07_task-listeningActive_run-04_eeg.bdf,audiobook_13_2,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-058_ses-varyingStories07_task-listeningActive_run-05_desc-preproc-audio-podcast_27_eeg.npy,sub-058,ses-varyingStories07,sub-058_ses-varyingStories07_task-listeningActive_run-05_eeg.bdf,podcast_27,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-058_ses-varyingStories07_task-listeningActive_run-07_desc-preproc-audio-podcast_24_eeg.npy,sub-058,ses-varyingStories07,sub-058_ses-varyingStories07_task-listeningActive_run-07_eeg.bdf,podcast_24,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-058_ses-varyingStories07_task-listeningActive_run-08_desc-preproc-audio-podcast_26_eeg.npy,sub-058,ses-varyingStories07,sub-058_ses-varyingStories07_task-listeningActive_run-08_eeg.bdf,podcast_26,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-058_ses-varyingStories07_task-listeningActive_run-09_desc-preproc-audio-podcast_25_eeg.npy,sub-058,ses-varyingStories07,sub-058_ses-varyingStories07_task-listeningActive_run-09_eeg.bdf,podcast_25,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-059_ses-varyingStories07_task-listeningActive_run-01_desc-preproc-audio-podcast_25_eeg.npy,sub-059,ses-varyingStories07,sub-059_ses-varyingStories07_task-listeningActive_run-01_eeg.bdf,podcast_25,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
SparrKULee,sub-059_ses-varyingStories07_task-listeningActive_run-02_desc-preproc-audio-podcast_27_eeg.npy,sub-059,ses-varyingStories07,sub-059_ses-varyingStories07_task-listeningActive_run-02_eeg.bdf,podcast_27,UNKNOWN,PASS_VIRTUAL_INITIAL_QC,UNASSIGNED,No adjacent-time random split; repeated story and subject grouping; train-only fitted transforms
