segment_id,participant_id,session_id,recording_id,event_file,segment_index,stimulus_id,stimulus_role,speaker_id,language,language_source,block_id,analysis_eligible,exclusion_reason,event_count,event_onset_seconds,event_offset_seconds,audio_onset_seconds,audio_offset_seconds,event_template_alignment,alignment_offset_spread_seconds,template_end_seconds,audio_timeline_margin_seconds,audio_file,audio_source_status,audio_bytes,audio_modified_at_utc,audio_sample_rate_hz,audio_channels,audio_frames,audio_duration_seconds,sample_id,subject_id,start_sec,end_sec,split
sub-SD021_ses-01_task-PassiveListen__seg-025,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,25,s3201a-ex01,PASSAGE,s3201a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,1105,1119.8382569,1195.9199579,1119.7382569000001,1196.8280754941045,PASS,2.2737367544323206e-13,76.18170099999998,0.9081175941043398,stimuli/excerpts/Block 3/s3201a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,6799366,2023-08-18T13:23:57+00:00,44100,1,3399661,77.08981859410432,sub-SD021_ses-01_task-PassiveListen__seg-025,sub-SD021,1119.7382569000001,1196.8280754941045,validation
sub-SD021_ses-01_task-PassiveListen__seg-026,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,26,s1501a-ex01,PASSAGE,s1501a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,404,1210.44040765,1253.08441165,1210.34040765,1253.4788430241497,PASS,2.2737367544323206e-13,42.74400400000002,0.39443137414964013,stimuli/excerpts/Block 3/s1501a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3804854,2023-08-18T13:23:56+00:00,44100,1,1902405,43.13843537414966,sub-SD021_ses-01_task-PassiveListen__seg-026,sub-SD021,1210.34040765,1253.4788430241497,validation
sub-SD021_ses-01_task-PassiveListen__seg-027,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,27,s3903b-ex02,PASSAGE,s3903b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,325,1270.30875341,1302.86469441,1270.20875341,1303.1455107796146,PASS,2.2737367544323206e-13,32.65594099999999,0.28081636961452006,stimuli/excerpts/Block 3/s3903b-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,2905066,2023-08-18T13:23:58+00:00,44100,1,1452511,32.93675736961451,sub-SD021_ses-01_task-PassiveListen__seg-027,sub-SD021,1270.20875341,1303.1455107796146,validation
sub-SD021_ses-01_task-PassiveListen__seg-028,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,28,s3301a-ex02,PASSAGE,s3301a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,406,1317.44557313,1354.23355113,1317.34557313,1354.5835776651475,PASS,4.547473508864641e-13,36.88797800000001,0.3500265351473786,stimuli/excerpts/Block 3/s3301a-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,3284436,2023-08-18T13:23:57+00:00,44100,1,1642196,37.23800453514739,sub-SD021_ses-01_task-PassiveListen__seg-028,sub-SD021,1317.34557313,1354.5835776651475,validation
sub-SD021_ses-01_task-PassiveListen__seg-029,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,29,s1303a-ex02,PASSAGE,s1303a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,211,1367.42912705,1396.20066205,1367.32912705,1396.6741837393422,PASS,2.2737367544323206e-13,28.871535000000033,0.4735216893423697,stimuli/excerpts/Block 3/s1303a-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,2588278,2023-08-18T13:23:56+00:00,44100,1,1294117,29.345056689342403,sub-SD021_ses-01_task-PassiveListen__seg-029,sub-SD021,1367.32912705,1396.6741837393422,validation
sub-SD021_ses-01_task-PassiveListen__seg-032,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,32,s1401a-ex02,PASSAGE,s1401a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,434,1482.00554291,1518.16579291,1481.90554291,1518.4879692138547,PASS,2.2737367544323206e-13,36.26025000000001,0.3221763038548602,stimuli/excerpts/Block 3/s1401a-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,3226614,2023-08-18T13:23:56+00:00,44100,1,1613285,36.582426303854874,sub-SD021_ses-01_task-PassiveListen__seg-032,sub-SD021,1481.90554291,1518.4879692138547,validation
sub-SD021_ses-01_task-PassiveListen__seg-033,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,33,s1001a-ex01,PASSAGE,s1001a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,541,1531.495115,1572.661454,1531.395115,1573.0664301927438,PASS,4.547473508864641e-13,41.266339,0.40497619274376007,stimuli/excerpts/Block 3/s1001a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3675454,2023-08-18T13:23:55+00:00,44100,1,1837705,41.67131519274376,sub-SD021_ses-01_task-PassiveListen__seg-033,sub-SD021,1531.395115,1573.0664301927438,validation
sub-SD021_ses-01_task-PassiveListen__seg-034,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,34,s3703b-ex01,PASSAGE,s3703b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,408,1586.34056128,1620.6683892800002,1586.24056128,1621.612307311746,PASS,2.2737367544323206e-13,34.42782800000001,0.9439180317460227,stimuli/excerpts/Block 3/s3703b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3119832,2023-08-18T13:23:57+00:00,44100,1,1559894,35.371746031746035,sub-SD021_ses-01_task-PassiveListen__seg-034,sub-SD021,1586.24056128,1621.612307311746,validation
sub-SD021_ses-01_task-PassiveListen__seg-035,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,35,s3802a-ex01,PASSAGE,s3802a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-04,True,,362,1647.89198623,1681.72799623,1647.79198623,1682.4681767061904,PASS,2.2737367544323206e-13,33.936010000000046,0.7401804761904316,stimuli/excerpts/Block 4/s3802a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3058484,2023-08-18T13:24:00+00:00,44100,1,1529220,34.67619047619048,sub-SD021_ses-01_task-PassiveListen__seg-035,sub-SD021,1647.79198623,1682.4681767061904,test
sub-SD021_ses-01_task-PassiveListen__seg-038,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,38,s2801a-ex01,PASSAGE,s2801a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-04,True,,743,1755.61040364,1815.90532664,1755.51040364,1816.4382267692517,PASS,2.2737367544323206e-13,60.39492300000001,0.5329001292516864,stimuli/excerpts/Block 4/s2801a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,5373878,2023-08-18T13:24:00+00:00,44100,1,2686917,60.9278231292517,sub-SD021_ses-01_task-PassiveListen__seg-038,sub-SD021,1755.51040364,1816.4382267692517,test
sub-SD021_ses-01_task-PassiveListen__seg-039,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,39,s0202b-ex01,PASSAGE,s0202b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-04,True,,671,1827.61004979,1884.16504979,1827.51004979,1884.4279862979365,PASS,2.2737367544323206e-13,56.654999999999994,0.2629365079365158,stimuli/excerpts/Block 4/s0202b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,5020206,2023-08-18T13:23:58+00:00,44100,1,2510081,56.91793650793651,sub-SD021_ses-01_task-PassiveListen__seg-039,sub-SD021,1827.51004979,1884.4279862979365,test
sub-SD021_ses-01_task-PassiveListen__seg-040,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,40,s3102b-ex01,PASSAGE,s3102b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-04,True,,159,1907.07736444,1926.79869444,1906.97736444,1927.7792465261678,PASS,2.2737367544323206e-13,19.82133,0.9805520861678012,stimuli/excerpts/Block 4/s3102b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,1834770,2023-08-18T13:24:00+00:00,44100,1,917363,20.8018820861678,sub-SD021_ses-01_task-PassiveListen__seg-040,sub-SD021,1906.97736444,1927.7792465261678,test
sub-SD021_ses-01_task-PassiveListen__seg-041,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,41,s3902a-ex01,PASSAGE,s3902a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-04,True,,312,1940.70866624,1971.82798724,1940.60866624,1972.1622943579139,PASS,2.2737367544323206e-13,31.21932099999996,0.3343071179138697,stimuli/excerpts/Block 4/s3902a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2783074,2023-08-18T13:24:01+00:00,44100,1,1391515,31.55362811791383,sub-SD021_ses-01_task-PassiveListen__seg-041,sub-SD021,1940.60866624,1972.1622943579139,test
sub-SD021_ses-01_task-PassiveListen__seg-042,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,42,s2102a-ex03,PASSAGE,s2102a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-04,True,,346,1987.01544106,2031.20852406,1986.91544106,2032.1885703117007,PASS,2.2737367544323206e-13,44.29308300000003,0.9800462517006494,stimuli/excerpts/Block 4/s2102a-ex03_normed.wav,BUNDLED_BLOCK_AUDIO,3993134,2023-08-18T13:23:59+00:00,44100,1,1996545,45.27312925170068,sub-SD021_ses-01_task-PassiveListen__seg-042,sub-SD021,1986.91544106,2032.1885703117007,test
sub-SD021_ses-01_task-PassiveListen__seg-043,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,43,s1604a-ex01,PASSAGE,s1604a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-04,True,,539,2051.43214565,2097.64783365,2051.33214565,2097.6957737679136,PASS,4.547473508864641e-13,46.315688,0.047940117913832125,stimuli/excerpts/Block 4/s1604a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,4089316,2023-08-18T13:23:59+00:00,44100,1,2044636,46.363628117913834,sub-SD021_ses-01_task-PassiveListen__seg-043,sub-SD021,2051.33214565,2097.6957737679136,test
sub-SD021_ses-01_task-PassiveListen__seg-044,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,44,s0702a-ex01,PASSAGE,s0702a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-04,True,,370,2113.65400922,2141.82886322,2113.55400922,2144.0162541179593,PASS,4.547473508864641e-13,28.274854000000005,2.1873908979591796,stimuli/excerpts/Block 4/s0702a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2686814,2023-08-18T13:23:59+00:00,44100,1,1343385,30.462244897959184,sub-SD021_ses-01_task-PassiveListen__seg-044,sub-SD021,2113.55400922,2144.0162541179593,test
sub-SD021_ses-01_task-PassiveListen__seg-045,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,45,s1703b-ex01,PASSAGE,s1703b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-05,True,,431,2161.4957389,2214.5587389,2161.3957389,2214.896623253742,PASS,4.547473508864641e-13,53.16299999999999,0.33788435374150794,stimuli/excerpts/Block 5/s1703b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,4718822,2023-08-18T13:24:03+00:00,44100,1,2359389,53.5008843537415,sub-SD021_ses-01_task-PassiveListen__seg-045,sub-SD021,2161.3957389,2214.896623253742,train
sub-SD021_ses-01_task-PassiveListen__seg-046,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,46,s0802b-ex01,PASSAGE,s0802b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-05,True,,328,2236.50221121,2265.67030221,2236.40221121,2266.3954538403855,PASS,4.547473508864641e-13,29.268091000000013,0.7251516303854757,stimuli/excerpts/Block 5/s0802b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2645448,2023-08-18T13:24:02+00:00,44100,1,1322702,29.993242630385488,sub-SD021_ses-01_task-PassiveListen__seg-046,sub-SD021,2236.40221121,2266.3954538403855,train
sub-SD021_ses-01_task-PassiveListen__seg-047,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,47,s1401b-ex01,PASSAGE,s1401b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-05,True,,664,2280.56805864,2334.54713064,2280.46805864,2334.9049293882995,PASS,4.547473508864641e-13,54.079072000000004,0.35779874829931657,stimuli/excerpts/Block 5/s1401b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,4801376,2023-08-18T13:24:03+00:00,44100,1,2400666,54.43687074829932,sub-SD021_ses-01_task-PassiveListen__seg-047,sub-SD021,2280.46805864,2334.9049293882995,train
sub-SD021_ses-01_task-PassiveListen__seg-048,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,48,s3003a-ex01,PASSAGE,s3003a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-05,True,,371,2348.58190563,2381.58097463,2348.48190563,2382.0262820472335,PASS,4.547473508864641e-13,33.099069000000014,0.4453074172335434,stimuli/excerpts/Block 5/s3003a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2958658,2023-08-18T13:24:03+00:00,44100,1,1479307,33.54437641723356,sub-SD021_ses-01_task-PassiveListen__seg-048,sub-SD021,2348.48190563,2382.0262820472335,train
sub-SD021_ses-01_task-PassiveListen__seg-049,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,49,s1202b-ex01,PASSAGE,s1202b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-05,True,,417,2396.63086677,2430.83920777,2396.53086677,2431.0089846838323,PASS,4.547473508864641e-13,34.308341,0.16977691383220161,stimuli/excerpts/Block 5/s1202b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3041014,2023-08-18T13:24:02+00:00,44100,1,1520485,34.4781179138322,sub-SD021_ses-01_task-PassiveListen__seg-049,sub-SD021,2396.53086677,2431.0089846838323,train
sub-SD021_ses-01_task-PassiveListen__seg-050,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,50,s1503a-ex01,PASSAGE,s1503a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-05,True,,430,2446.33673763,2462.68799463,2446.23673763,2463.0923612127663,PASS,4.547473508864641e-13,16.451257000000005,0.40436658276643556,stimuli/excerpts/Block 5/s1503a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,1486710,2023-08-18T13:24:03+00:00,44100,1,743333,16.85562358276644,sub-SD021_ses-01_task-PassiveListen__seg-050,sub-SD021,2446.23673763,2463.0923612127663,train
sub-SD021_ses-01_task-PassiveListen__seg-051,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,51,s1103a-ex01,PASSAGE,s1103a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-05,True,,443,2475.60924091,2529.71207291,2475.50924091,2530.2019393226983,PASS,4.547473508864641e-13,54.20283199999998,0.4898664126984329,stimuli/excerpts/Block 5/s1103a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,4823940,2023-08-18T13:24:02+00:00,44100,1,2411948,54.69269841269841,sub-SD021_ses-01_task-PassiveListen__seg-051,sub-SD021,2475.50924091,2530.2019393226983,train
sub-SD021_ses-01_task-PassiveListen__seg-052,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,52,s0203b-ex01,PASSAGE,s0203b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-05,True,,505,2549.33557413,2591.12869213,2549.23557413,2592.1870027014284,PASS,4.547473508864641e-13,41.89311800000002,1.0583105714285495,stimuli/excerpts/Block 5/s0203b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3788360,2023-08-18T13:24:01+00:00,44100,1,1894158,42.95142857142857,sub-SD021_ses-01_task-PassiveListen__seg-052,sub-SD021,2549.23557413,2592.1870027014284,train
sub-SD021_ses-01_task-PassiveListen__seg-055,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,55,s0305a-ex01,PASSAGE,s0305a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-06,True,,377,2675.7176408,2718.8670518,2675.6176408,2719.1250104145124,PASS,4.547473508864641e-13,43.249410999999995,0.25795861451247504,stimuli/excerpts/Block 6/s0305a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3837394,2023-08-18T13:24:04+00:00,44100,1,1918675,43.50736961451247,sub-SD021_ses-01_task-PassiveListen__seg-055,sub-SD021,2675.6176408,2719.1250104145124,train
sub-SD021_ses-01_task-PassiveListen__seg-056,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,56,s2302b-ex01,PASSAGE,s2302b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-06,True,,316,2733.67135769,2768.14301969,2733.5713576900002,2768.6948497534922,PASS,4.547473508864641e-13,34.57166199999998,0.5518300634920834,stimuli/excerpts/Block 6/s2302b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3097936,2023-08-18T13:24:06+00:00,44100,1,1548946,35.123492063492066,sub-SD021_ses-01_task-PassiveListen__seg-056,sub-SD021,2733.5713576900002,2768.6948497534922,train
sub-SD021_ses-01_task-PassiveListen__seg-057,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,57,s3801a-ex01,PASSAGE,s3801a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-06,True,,350,2782.32516015,2815.1277221500004,2782.22516015,2815.3267928030614,PASS,4.547473508864641e-13,32.90256200000002,0.19907065306120586,stimuli/excerpts/Block 6/s3801a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2919608,2023-08-18T13:24:06+00:00,44100,1,1459782,33.10163265306122,sub-SD021_ses-01_task-PassiveListen__seg-057,sub-SD021,2782.22516015,2815.3267928030614,train
sub-SD021_ses-01_task-PassiveListen__seg-058,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,58,s1503a-ex02,PASSAGE,s1503a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-06,True,,328,2832.23628038,2858.78925138,2832.1362803800002,2859.750520742812,PASS,4.547473508864641e-13,26.652971000000072,0.9612693628117199,stimuli/excerpts/Block 6/s1503a-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,2435620,2023-08-18T13:24:05+00:00,44100,1,1217788,27.614240362811792,sub-SD021_ses-01_task-PassiveListen__seg-058,sub-SD021,2832.1362803800002,2859.750520742812,train
sub-SD021_ses-01_task-PassiveListen__seg-061,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,61,s1702b-ex01,PASSAGE,s1702b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-06,True,,369,2941.78264282,2982.78664282,2941.68264282,2983.105885450386,PASS,4.547473508864641e-13,41.10399999999999,0.31924263038549583,stimuli/excerpts/Block 6/s1702b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3653574,2023-08-18T13:24:05+00:00,44100,1,1826765,41.42324263038549,sub-SD021_ses-01_task-PassiveListen__seg-061,sub-SD021,2941.68264282,2983.105885450386,train
sub-SD021_ses-01_task-PassiveListen__seg-062,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,62,s3003a-ex02,PASSAGE,s3003a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-06,True,,504,2996.93578675,3041.29841075,2996.83578675,3041.4230429858276,PASS,4.547473508864641e-13,44.462624,0.12463223582766858,stimuli/excerpts/Block 6/s3003a-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,3932640,2023-08-18T13:24:06+00:00,44100,1,1966298,44.58725623582767,sub-SD021_ses-01_task-PassiveListen__seg-062,sub-SD021,2996.83578675,3041.4230429858276,train
sub-SD021_ses-01_task-PassiveListen__seg-063,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,63,s0901b-ex01,PASSAGE,s0901b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-06,True,,311,3053.87696067,3089.83159167,3053.77696067,3090.1530831189793,PASS,4.547473508864641e-13,36.05463099999999,0.32149144897960014,stimuli/excerpts/Block 6/s0901b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3208418,2023-08-18T13:24:04+00:00,44100,1,1604187,36.376122448979594,sub-SD021_ses-01_task-PassiveListen__seg-063,sub-SD021,3053.77696067,3090.1530831189793,train
sub-SD021_ses-01_task-PassiveListen__seg-064,sub-SD021,ses-01,sub-SD021_ses-01_task-PassiveListen,sub-SD021/ses-01/sub-SD021_ses-01_task-PassiveListen_events.tsv,64,s1203a-ex01,PASSAGE,s1203a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-06,True,,373,3106.26120078,3139.83068878,3106.16120078,3140.2197041813606,PASS,4.547473508864641e-13,33.66948800000001,0.38901540136053825,stimuli/excerpts/Block 6/s1203a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3004004,2023-08-18T13:24:05+00:00,44100,1,1501980,34.05850340136055,sub-SD021_ses-01_task-PassiveListen__seg-064,sub-SD021,3106.16120078,3140.2197041813606,train
sub-SD022_ses-01_task-PassiveListen__seg-007,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,sub-SD022/ses-01/sub-SD022_ses-01_task-PassiveListen_events.tsv,7,s2102a-ex01,PASSAGE,s2102a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,295,214.35556967,241.23435767,214.25556967,242.44414109857144,PASS,5.684341886080802e-14,26.978788000000012,1.2097834285714164,stimuli/excerpts/Block 1/s2102a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2486276,2023-08-18T13:23:49+00:00,44100,1,1243116,28.18857142857143,sub-SD022_ses-01_task-PassiveListen__seg-007,sub-SD022,214.25556967,242.44414109857144,train
sub-SD022_ses-01_task-PassiveListen__seg-008,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,sub-SD022/ses-01/sub-SD022_ses-01_task-PassiveListen_events.tsv,8,s4002b-ex01,PASSAGE,s4002b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,390,263.491628531,297.504275531,263.391628531,298.0231251296394,PASS,1.1368683772161603e-13,34.112646999999996,0.5188495986394628,stimuli/excerpts/Block 1/s4002b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3054542,2023-08-18T13:23:51+00:00,44100,1,1527249,34.63149659863946,sub-SD022_ses-01_task-PassiveListen__seg-008,sub-SD022,263.391628531,298.0231251296394,train
sub-SD022_ses-01_task-PassiveListen__seg-009,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,sub-SD022/ses-01/sub-SD022_ses-01_task-PassiveListen_events.tsv,9,s1303a-ex01,PASSAGE,s1303a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,311,308.771486305,342.313994305,308.67148630500003,342.8874273480839,PASS,1.1368683772161603e-13,33.64250799999997,0.5734330430839307,stimuli/excerpts/Block 1/s1303a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3017890,2023-08-18T13:23:48+00:00,44100,1,1508923,34.2159410430839,sub-SD022_ses-01_task-PassiveListen__seg-009,sub-SD022,308.67148630500003,342.8874273480839,train
sub-SD022_ses-01_task-PassiveListen__seg-010,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,sub-SD022/ses-01/sub-SD022_ses-01_task-PassiveListen_events.tsv,10,s2301a-ex01,PASSAGE,s2301a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,206,360.305934458,382.500996458,360.205934458,382.7432360453016,PASS,1.1368683772161603e-13,22.295061999999998,0.24223958730159012,stimuli/excerpts/Block 1/s2301a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,1987834,2023-08-18T13:23:50+00:00,44100,1,993895,22.537301587301588,sub-SD022_ses-01_task-PassiveListen__seg-010,sub-SD022,360.205934458,382.7432360453016,train
sub-SD022_ses-01_task-PassiveListen__seg-011,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,sub-SD022/ses-01/sub-SD022_ses-01_task-PassiveListen_events.tsv,11,s3001b-ex01,PASSAGE,s3001b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,485,392.358324613,441.098671613,392.258324613,441.44113640438326,PASS,5.684341886080802e-14,48.840346999999994,0.34246479138322883,stimuli/excerpts/Block 1/s3001b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,4337968,2023-08-18T13:23:50+00:00,44100,1,2168962,49.18281179138322,sub-SD022_ses-01_task-PassiveListen__seg-011,sub-SD022,392.258324613,441.44113640438326,train
sub-SD022_ses-01_task-PassiveListen__seg-012,sub-SD022,ses-01,sub-SD022_ses-01_task-PassiveListen,sub-SD022/ses-01/sub-SD022_ses-01_task-PassiveListen_events.tsv,12,s3602b-ex01,PASSAGE,s3602b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,318,452.565165547,487.471025547,452.4651655469999,488.0735328939387,PASS,2.2737367544323206e-13,35.00586000000008,0.602507346938701,stimuli/excerpts/Block 1/s3602b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3140702,2023-08-18T13:23:50+00:00,44100,1,1570329,35.60836734693878,sub-SD022_ses-01_task-PassiveListen__seg-012,sub-SD022,452.4651655469999,488.0735328939387,train
